id_commune,nom,dep
2115,CLUSES,74
2116,MORILLON,74
2117,MARIGNIER,74
2118,SAMOENS,74
2119,VALLORCINE,74
2120,DEMI-QUARTIER,74
2121,CORNIER,74
2122,LES HOUCHES,74
2123,LA TOUR,74
2124,MIEUSSY,74
2125,AMANCY,74
2126,VERCHAIX,74
2127,SAINT-JEOIRE,74
2128,CORDON,74
2129,SAINT-PIERRE-EN-FAUCIGNY,74
2130,CONTAMINE-SUR-ARVE,74
2131,GLIERES-VAL-DE-BORNE,74
2132,MARNAZ,74
2133,EVIAN-LES-BAINS,74
2134,SAINT-PAUL-EN-CHABLAIS,74
2135,SAINT-JEAN-D'AULPS,74
2136,SAINT-ETIENNE-DU-ROUVRAY,76
2137,ROUEN,76
2138,MESNIL-ESNARD (LE),76
2139,GRAND QUEVILLY (LE),76
2140,BONSECOURS,76
2141,PETIT QUEVILLY (LE),76
2142,PETIT-COURONNE (LE),76
2143,SOTTEVILLE-LES-ROUEN,76
2144,CAUDEBEC-LES-ELBEUF,76
2145,ELBEUF,76
2146,TOURVILLE-LA-RIVIERE,76
2147,SAINT PIERRE LES ELBEUF,76
2148,AMFREVILLE-LA-MIVOIE,76
2149,MONT-SAINT-AIGNAN,76
2150,MAROMME,76
2151,DARNETAL,76
2152,CANTELEU,76
2153,BARENTIN,76
2154,BOIS GUILLAUME,76
2155,SAINT-LEGER-DU-BOURG-DENIS,76
2156,DEVILLE-LES-ROUEN,76
2157,BIHOREL,76
2158,NOTRE-DAME-DE-BONDEVILLE,76
2159,VILLERS ECALLES,76
2160,DIEPPE,76
2161,ARQUES-LA-BATAILLE,76
2162,LE TREPORT,76
2163,EU,76
2164,LE HAVRE,76
2165,STE ADRESSE,76
2166,HARFLEUR,76
2167,MONTIVILLIERS,76
2168,GRUCHET-LE-VALASSE,76
2169,SAINT-ROMAIN-DE-COLBOSC,76
2170,SAINT-LAURENT-DE-BREVEDENT,76
2171,FECAMP,76
2172,LANQUETOT,76
2173,LILLEBONNE,76
2174,ETRETAT,76
2175,PORT-JEROME-SUR-SEINE,76
2176,GONFREVILLE L ORCHER,76
2177,MANIQUERVILLE,76
2178,BOLBEC,76
2179,BREAUTE,76
2180,FORGES-LES-EAUX,76
2181,GOURNAY-EN-BRAY,76
2182,RIVES-EN-SEINE,76
2183,SAINT-VALERY-EN-CAUX,76
2184,YVETOT,76
2185,SAINT-PIERRE-EN-PORT,76
2186,SAINT MARTIN AUX BUNEAUX,76
2187,YERVILLE,76
2188,GREMONVILLE,76
2189,SERVON,77
2190,OZOIR LA FERRIERE,77
2191,MELUN,77
2192,TOURNAN-EN-BRIE,77
2193,VAUX-LE-PENIL,77
2194,LE MEE SUR SEINE,77
2195,BRIE COMTE ROBERT,77
2196,CHAMPEAUX,77
2197,COMBS LA VILLE,77
2198,LIEUSAINT,77
2199,SAINT-FARGEAU-PONTHIERRY,77
2200,LESIGNY,77
2201,BARBIZON,77
2202,GRETZ-ARMAINVILLIERS,77
2203,REAU,77
2204,SAVIGNY-LE-TEMPLE,77
2205,NANDY,77
2206,PRESLES-EN-BRIE,77
2207,PONTAULT COMBAULT,77
2208,GUIGNES,77
2209,CHARTRETTES,77
2210,DAMMARIE LES LYS,77
2211,CESSON,77
2212,GRISY-SUISNES,77
2213,CHATELET-EN-BRIE (LE),77
2214,ROCHETTE(LA),77
2215,MACHAULT,77
2216,ROISSY-EN-BRIE,77
2217,PRINGY,77
2218,SOLERS,77
2219,MOISSY-CRAMAYEL,77
2220,MONTEREAU FAULT YONNE,77
2221,SAINT-PIERRE-LES-NEMOURS,77
2222,MONTIGNY-SUR-LOING,77
2223,FONTAINEBLEAU,77
2224,ANDREZEL,77
2225,AVON,77
2226,BOMBON,77
2227,NEMOURS,77
2228,SOIGNOLLES-EN-BRIE,77
2229,HERICY,77
2230,COUBERT,77
2231,MORET-LOING-ET-ORVANNE,77
2232,SAMOIS SUR SEINE,77
2233,NOISY-SUR-ECOLE,77
2234,CHEVRY-COSSIGNY,77
2235,EVRY-GREGY-SUR-YERRE,77
2236,CHAUMES-EN-BRIE,77
2237,CHAMPAGNE SUR SEINE,77
2238,SEINE-PORT,77
2239,FAVIERES,77
2240,MORMANT,77
2241,VOULX,77
2242,ACHERES-LA-FORET,77
2243,CHAMPDEUIL,77
2244,SOUPPES-SUR-LOING,77
2245,PONTCARRE,77
2246,SAINT-MAMMES,77
2247,SAINT-SAUVEUR-SUR-ECOLE,77
2248,SIVRY-COURTRY,77
2249,BOIS LE ROI,77
2250,SAINT-MARTIN-EN-BIERE,77
2251,REBAIS,77
2252,FONTENAY-TRESIGNY,77
2253,COULOMMIERS,77
2254,QUINCY-VOISINS,77
2255,JOUY-SUR-MORIN,77
2256,LA FERTE SOUS JOUARRE,77
2257,ESBLY,77
2258,CITRY,77
2259,CROUY-SUR-OURCQ,77
2260,MORTCERF,77
2261,ROZAY-EN-BRIE,77
2262,MARY-SUR-MARNE,77
2263,COUILLY-PONT-AUX-DAMES,77
2264,CRECY LA CHAPELLE,77
2265,BASSEVELLE,77
2266,CONDE-SAINTE-LIBIAIRE,77
2267,FERTE-GAUCHER (LA),77
2268,VILLENEUVE-SAINT-DENIS,77
2269,DOUY-LA-RAMEE,77
2270,SAINT-SIMEON,77
2271,BEAUTHEIL-SAINTS,77
2272,VILLIERS-SUR-MORIN,77
2273,JOUARRE,77
2274,CANNES-ECLUSE,77
2275,GENEVRAYE (LA),77
2276,CLAYE-SOUILLY,77
2277,MEAUX,77
2278,SAINT THIBAULT DES VIGNES,77
2279,TORCY,77
2280,CHELLES,77
2281,VILLEPARISIS,77
2282,LONGPERRIER,77
2283,BUSSY-SAINT-GEORGES,77
2284,SERRIS,77
2285,MONTEVRAIN,77
2286,NOISIEL,77
2287,ANNET-SUR-MARNE,77
2288,POMPONNE,77
2289,COLLEGIEN,77
2290,VARREDDES,77
2291,LAGNY-SUR-MARNE,77
2292,CHAMPS-SUR-MARNE,77
2293,EMERAINVILLE,77
2294,BUSSY-SAINT-MARTIN,77
2295,SAINT-PATHUS,77
2296,DAMMARTIN-EN-GOELE,77
2297,VAIRES SUR MARNE,77
2298,LOGNES,77
2299,CHANTELOUP EN BRIE,77
2300,MAGNY-LE-HONGRE,77
2301,COUPVRAY,77
2302,VILLENOY,77
2303,THORIGNY SUR MARNE,77
2304,BAILLY-ROMAINVILLIERS,77
2305,LE PIN,77
2306,CREGY-LES-MEAUX,77
2307,CHESSY,77
2308,VILLENEUVE SOUS DAMMARTIN,77
2309,BROU-SUR-CHANTEREINE,77
2310,VILLEVAUDE,77
2311,FERRIERES-EN-BRIE,77
2312,MITRY MORY,77
2313,NANTEUIL-LES-MEAUX,77
2314,DAMPMART,77
2315,NANTOUILLET,77
2316,CHARMENTRAY,77
2317,TRILPORT,77
2318,SAINT-MARD,77
2319,SAINT-SOUPPLETS,77
2320,OISSERY,77
2321,OTHIS,77
2322,JOSSIGNY,77
2323,COURTRY,77
2324,CROISSY-BEAUBOURG,77
2325,TRILBARDOU,77
2326,GOUVERNES,77
2327,POINCY,77
2328,CARNETIN,77
2329,CHAUCONIN-NEUFMONTIERS,77
2330,GUERMANTES,77
2331,CHAMBRY,77
2332,MESSY,77
2333,THIEUX,77
2334,ISLES-LES-VILLENOY,77
2335,PROVINS,77
2336,GASTINS,77
2337,NANGIS,77
2338,MOUY-SUR-SEINE,77
2339,ORMES-SUR-VOULZIE (LES),77
2340,MOUSSEAUX-LES-BRAY,77
2341,MAISON-ROUGE,77
2342,VERSAILLES,78
2343,SAINT-CYR-L ECOLE,78
2344,BOIS D ARCY,78
2345,VIROFLAY,78
2346,MONTIGNY LE BRETONNEUX,78
2347,VELIZY VILLACOUBLAY,78
2348,TRAPPES,78
2349,GUYANCOURT,78
2350,FONTENAY LE FLEURY,78
2351,LE CHESNAY-ROCQUENCOURT,78
2352,JOUY EN JOSAS,78
2353,BUC,78
2354,CHATEAUFORT,78
2355,MARLY-LE-ROI,78
2356,VESINET (LE),78
2357,PLAISIR,78
2358,CLAYES-SOUS-BOIS (LES),78
2359,MAISONS-LAFFITTE,78
2360,SARTROUVILLE,78
2361,LOUVECIENNES,78
2362,CROISSY SUR SEINE,78
2363,CARRIERES SUR SEINE,78
2364,HOUILLES,78
2365,ETANG-LA-VILLE (L ),78
2366,CHATOU,78
2367,VILLEPREUX,78
2368,PORT-MARLY (LE),78
2369,MONTESSON,78
2370,MESNIL-LE-ROI (LE),78
2371,BOUGIVAL,78
2372,CELLE-SAINT-CLOUD (LA),78
2373,NOISY LE ROI,78
2374,SAINT-NOM-LA-BRETECHE,78
2375,CHAVENAY,78
2376,BAILLY,78
2377,FEUCHEROLLES,78
2378,CONFLANS SAINTE HONORINE,78
2379,MAURECOURT,78
2380,PECQ (LE),78
2381,ANDRESY,78
2382,SAINT-GERMAIN-EN-LAYE,78
2383,ORGEVAL,78
2384,MAULE,78
2385,POISSY,78
2386,TRIEL SUR SEINE,78
2387,MEULAN-EN-YVELINES,78
2388,CARRIERES SOUS POISSY,78
2389,VERNEUIL SUR SEINE,78
2390,MUREAUX (LES),78
2391,ACHERES,78
2392,MAREIL-MARLY,78
2393,VILLENNES-SUR-SEINE,78
2394,VERNOUILLET,78
2395,AUBERGENVILLE,78
2396,BOUAFLE,78
2397,CHANTELOUP-LES-VIGNES,78
2398,MORAINVILLIERS,78
2399,ECQUEVILLY,78
2400,VAUX-SUR-SEINE,78
2401,MEZY-SUR-SEINE,78
2402,CHAMBOURCY,78
2403,CRESPIERES,78
2404,NEZEL,78
2405,FLINS-SUR-SEINE,78
2406,EPONE,78
2407,MANTES-LA-JOLIE,78
2408,BUCHELAY,78
2409,MEZIERES-SUR-SEINE,78
2410,MANTES-LA-VILLE,78
2411,HOUDAN,78
2412,FONTENAY-SAINT-PERE,78
2413,LIMAY,78
2414,ISSOU,78
2415,FRENEUSE,78
2416,MAULETTE,78
2417,PERDREAUVILLE,78
2418,BENNECOURT,78
2419,GARGENVILLE,78
2420,SEPTEUIL,78
2421,RICHEBOURG,78
2422,BONNIERES-SUR-SEINE,78
2423,LIMETZ-VILLEZ,78
2424,GUERVILLE,78
2425,JUZIERS,78
2426,SAINT-MARTIN-DES-CHAMPS,78
2427,MAGNANVILLE,78
2428,ORVILLIERS,78
2429,MAUREPAS,78
2430,ELANCOURT,78
2431,CERNAY-LA-VILLE,78
2432,MESNIL-SAINT-DENIS (LE),78
2433,MAGNY-LES-HAMEAUX,78
2434,RAMBOUILLET,78
2435,SAINT-LEGER-EN-YVELINES,78
2436,ESSARTS-LE-ROI (LES),78
2437,BEYNES,78
2438,THOIRY,78
2439,JOUARS-PONTCHARTRAIN,78
2440,GALLUIS,78
2441,SAINT-GERMAIN-DE-LA-GRANGE,78
2442,NEAUPHLE-LE-CHATEAU,78
2443,CHEVREUSE,78
2444,SAINT-ARNOULT-EN-YVELINES,78
2445,MAREIL-LE-GUYON,78
2446,MESNULS (LES),78
2447,SAINT-REMY-LES-CHEVREUSE,78
2448,VOISINS-LE-BRETONNEUX,78
2449,QUEUE-LES-YVELINES (LA),78
2450,GAZERAN,78
2451,COIGNIERES,78
2452,MONTFORT-L AMAURY,78
2453,BULLION,78
2454,VILLIERS-SAINT-FREDERIC,78
2455,PERRAY-EN-YVELINES (LE),78
2456,TREMBLAY-SUR-MAULDRE (LE),78
2457,BONNELLES,78
2458,VERRIERE (LA),78
2459,ROCHEFORT-EN-YVELINES,78
2460,DAMPIERRE-EN-YVELINES,78
2461,PARTHENAY,79
2462,NIORT,79
2463,EXIREUIL,79
2464,CHAURAY,79
2465,ST MAIXENT L ECOLE,79
2466,LES FORGES,79
2467,BRESSUIRE,79
2468,FRONTENAY-ROHAN-ROHAN,79
2469,AMIENS,80
2470,LONGUEAU,80
2471,SAINT-FUSCIEN,80
2472,CORBIE,80
2473,CAMON,80
2474,PLACHY-BUYON,80
2475,FORT-MAHON-PLAGE,80
2476,LE CROTOY,80
2477,CAYEUX-SUR-MER,80
2478,DOULLENS,80
2479,QUEND,80
2480,FRIVILLE-ESCARBOTIN,80
2481,MERS-LES-BAINS,80
2482,AULT,80
2483,ABBEVILLE,80
2484,WOIGNARUE,80
2485,SAINT-VALERY-SUR-SOMME,80
2486,ROYE,80
2487,MEHARICOURT,80
2488,AILLY-SUR-NOYE,80
2489,ALBERT,80
2490,PERONNE,80
2491,ALBI,81
2492,LISLE-SUR-TARN,81
2493,SAINT JUERY,81
2494,CASTRES,81
2495,MAZAMET,81
2496,SAINT-SULPICE-LA-POINTE,81
2497,MOISSAC,82
2498,MONTAUBAN,82
2499,LA VILLE DIEU DU TEMPLE,82
2500,CASTELSARRASIN,82
2501,BEAUMONT DE LOMAGNE,82
2502,ST-ETIENNE-DE-TULMONT,82
2503,MONTECH,82
2504,MONTBETON,82
2505,VERDUN-SUR-GARONNE,82
2506,CAUSSADE,82
2507,SAINT ANTONIN NOBLE VAL,82
2508,GRISOLLES,82
2509,FREJUS,83
2510,DRAGUIGNAN,83
2511,GRIMAUD,83
2512,SAINT RAPHAEL,83
2513,COGOLIN,83
2514,SAINT TROPEZ,83
2515,ROQUEBRUNE-SUR-ARGENS,83
2516,LA CROIX VALMER,83
2517,SAINTE MAXIME,83
2518,LE MUY,83
2519,PUGET-SUR-ARGENS,83
2520,RAMATUELLE,83
2521,CAVALAIRE-SUR-MER,83
2522,LES ADRETS DE L ESTEREL,83
2523,BAGNOLS-EN-FORET,83
2524,ENTRECASTEAUX,83
2525,CALLIAN,83
2526,BRIGNOLES,83
2527,FAYENCE,83
2528,SEILLANS,83
2529,LORGUES,83
2530,BARJOLS,83
2531,MONTAUROUX,83
2532,TOURVES,83
2533,GAREOULT,83
2534,BARGEMON,83
2535,CLAVIERS,83
2536,LE CANNET DES MAURES,83
2537,TOURRETTES,83
2538,GONFARON,83
2539,LES ARCS,83
2540,RIANS,83
2541,ROCBARON,83
2542,LE LUC,83
2543,MONTFORT SUR ARGENS,83
2544,SALERNES,83
2545,VIDAUBAN,83
2546,CABASSE,83
2547,ROUGIERS,83
2548,MONTFERRAT,83
2549,TOURTOUR,83
2550,ST MAXIMIN LA STE BAUME,83
2551,LA GARDE,83
2552,LA SEYNE SUR MER,83
2553,TOULON,83
2554,SIX-FOURS-LES-PLAGES,83
2555,LA VALETTE DU VAR,83
2556,LE PRADET,83
2557,SAINT-MANDRIER-SUR-MER,83
2558,LE REVEST LES EAUX,83
2559,LE LAVANDOU,83
2560,CARQUEIRANNE,83
2561,BANDOL,83
2562,SANARY SUR MER,83
2563,SOLLIES-PONT,83
2564,HYERES,83
2565,LE BEAUSSET,83
2566,SAINT-CYR-SUR-MER,83
2567,LA LONDE LES MAURES,83
2568,LA CADIERE D AZUR,83
2569,OLLIOULES,83
2570,BORMES-LES-MIMOSAS,83
2571,LA FARLEDE,83
2572,LA CRAU,83
2573,PUGET-VILLE,83
2574,CUERS,83
2575,EVENOS,83
2576,PIERREFEU-DU-VAR,83
2577,BELGENTIER,83
2578,SOLLIES-VILLE,83
2579,SOLLIES-TOUCAS,83
2580,CARNOULES,83
2581,SIGNES,83
2582,LE CASTELLET,83
2583,COLLOBRIERES,83
2584,CARPENTRAS,84
2585,AVIGNON,84
2586,MONTEUX,84
2587,BEDOIN,84
2588,SORGUES,84
2589,LE PONTET,84
2590,MORIERES LES AVIGNON,84
2591,PERNES LES FONTAINES,84
2592,BEDARRIDES,84
2593,SARRIANS,84
2594,VEDENE,84
2595,COURTHEZON,84
2596,AUBIGNAN,84
2597,ENTRAIGUES-SUR-LA-SORGUE,84
2598,CAROMB,84
2599,MALEMORT-DU-COMTAT,84
2600,VILLELAURE,84
2601,APT,84
2602,L ISLE SUR LA SORGUE,84
2603,PERTUIS,84
2604,LAURIS,84
2605,CAVAILLON,84
2606,LE THOR,84
2607,LA TOUR D AIGUES,84
2608,SAUMANE-DE-VAUCLUSE,84
2609,VIENS,84
2610,SAINT-SATURNIN LES APT,84
2611,CHATEAUNEUF-DE-GADAGNE,84
2612,LA BASTIDE DES JOURDANS,84
2613,MERINDOL,84
2614,ORANGE,84
2615,SAINTE-CECILE-LES-VIGNES,84
2616,BOLLENE,84
2617,JONQUIERES,84
2618,VACQUEYRAS,84
2619,VAISON-LA-ROMAINE,84
2620,VISAN,84
2621,BARROUX (LE),84
2622,MORNAS,84
2623,MALAUCENE,84
2624,BEAUMES-DE-VENISE,84
2625,CHATEAUNEUF-DU-PAPE,84
2626,SERIGNAN-DU-COMTAT,84
2627,ROCHE SUR YON (LA),85
2628,SAINT-PHILBERT-DE-BOUAINE,85
2629,ESSARTS EN BOCAGE,85
2630,MONTAIGU-VENDEE,85
2631,CHANTONNAY,85
2632,BROUZILS (LES),85
2633,ROCHESERVIERE,85
2634,SAINT-FULGENT,85
2635,HERBIERS (LES),85
2636,MORTAGNE-SUR-SEVRE,85
2637,FONTENAY-LE-COMTE,85
2638,LUCON,85
2639,AIGUILLON-SUR-MER (L ),85
2640,LONGEVILLE-SUR-MER,85
2641,TALMONT-SAINT-HILAIRE,85
2642,BRETIGNOLLES-SUR-MER,85
2643,SAINT-HILAIRE-DE-RIEZ,85
2644,SABLES-D'OLONNE (LES),85
2645,SAINT-GILLES-CROIX-DE-VIE,85
2646,FAUTE-SUR-MER (LA),85
2647,TRANCHE-SUR-MER (LA),85
2648,JARD-SUR-MER,85
2649,SAINT-VINCENT-SUR-JARD,85
2650,VAIRE,85
2651,LES ACHARDS,85
2652,CHALLANS,85
2653,BEAUVOIR-SUR-MER,85
2654,NOIRMOUTIER-EN-L'ILE,85
2655,SAINT-JEAN-DE-MONTS,85
2656,NOTRE-DAME-DE-MONTS,85
2657,BARBATRE,85
2658,BARRE-DE-MONTS (LA),85
2659,POITIERS,86
2660,CHASSENEUIL-DU-POITOU,86
2661,MIGNALOUX-BEAUVOIR,86
2662,FONTAINE-LE-COMTE,86
2663,BUXEROLLES,86
2664,CHATELLERAULT,86
2665,LA ROCHE POSAY,86
2666,BOURESSE,86
2667,CHAUVIGNY,86
2668,ISLE,87
2669,LIMOGES,87
2670,ST YRIEIX LA PERCHE,87
2671,ST-LEONARD-DE-NOBLAT,87
2672,BESSINES-SUR-GARTEMPE,87
2673,COUZEIX,87
2674,GOLBEY,88
2675,EPINAL,88
2676,HADOL,88
2677,DARNIEULLES,88
2678,VITTEL,88
2679,CAPAVENIR VOSGES,88
2680,DAMAS-ET-BETTEGNEY,88
2681,CHANTRAINE,88
2682,DEYVILLERS,88
2683,LONGCHAMP,88
2684,CONTREXEVILLE,88
2685,MIRECOURT,88
2686,NEUFCHATEAU,88
2687,CHENIMENIL,88
2688,PIERREFITTE,88
2689,LES FORGES,88
2690,GIRANCOURT,88
2691,LIFFOL-LE-GRAND,88
2692,LAVELINE-DEVANT-BRUYERES,88
2693,RAMBERVILLERS,88
2694,JEUXEY,88
2695,FRAIZE,88
2696,PLAINFAING,88
2697,RAON L ETAPE,88
2698,XONRUPT-LONGEMER,88
2699,GERARDMER,88
2700,PAIR-ET-GRANDRUPT,88
2701,SAINT DIE DES VOSGES,88
2702,SAINTE-MARGUERITE,88
2703,SAULCY-SUR-MEURTHE,88
2704,MOYENMOUTIER,88
2705,GERBEPAL,88
2706,LA FORGE,88
2707,VENTRON,88
2708,BUSSANG,88
2709,LA BRESSE,88
2710,REMIREMONT,88
2711,RAMONCHAMP,88
2712,RUPT-SUR-MOSELLE,88
2713,SAINT-NABORD,88
2714,LE THILLOT,88
2715,VAGNEY,88
2716,SAPOIS,88
2717,CORNIMONT,88
2718,ST-ETIENNE-LES-REMIREMONT,88
2719,POUXEUX,88
2720,AUXERRE,89
2721,ST GEORGES SUR BAULCHE,89
2722,TONNERRE,89
2723,CHEVANNES,89
2724,VENOY,89
2725,MONTREAL,89
2726,AVALLON,89
2727,VILLENEUVE SUR YONNE,89
2728,PARON,89
2729,ST CLEMENT,89
2730,SENS,89
2731,SAVIGNY SUR CLAIRIS,89
2732,ST VALERIEN,89
2733,MALAY LE GRAND,89
2734,THORIGNY-SUR-OREUSE,89
2735,CHEROY,89
2736,BELFORT,90
2737,OFFEMONT,90
2738,BEAUCOURT,90
2739,BONDOUFLE,91
2740,CORBEIL ESSONNES,91
2741,BOUSSY-SAINT-ANTOINE,91
2742,BRUNOY,91
2743,EVRY-COURCOURONNES,91
2744,ETIOLLES,91
2745,MENNECY,91
2746,VILLABE,91
2747,YERRES,91
2748,COUDRAY-MONTCEAUX (LE),91
2749,BALLANCOURT-SUR-ESSONNE,91
2750,SAINT-PIERRE-DU-PERRAY,91
2751,DRAVEIL,91
2752,VARENNES-JARCY,91
2753,CROSNE,91
2754,MONTGERON,91
2755,SOISY-SUR-SEINE,91
2756,VIGNEUX SUR SEINE,91
2757,FONTENAY-LE-VICOMTE,91
2758,SAINT-GERMAIN-LES-CORBEIL,91
2759,LISSES,91
2760,SAINTRY-SUR-SEINE,91
2761,RIS-ORANGIS,91
2762,VERT LE PETIT,91
2763,EPINAY-SOUS-SENART,91
2764,QUINCY-SOUS-SENART,91
2765,ORMOY,91
2766,TIGERY,91
2767,CHAMPCUEIL,91
2768,VERT LE GRAND,91
2769,SAVIGNY-SUR-ORGE,91
2770,ATHIS MONS,91
2771,JUVISY SUR ORGE,91
2772,SAINTE-GENEVIEVE-DES-BOIS,91
2773,LONGJUMEAU,91
2774,MASSY,91
2775,MORANGIS,91
2776,WISSOUS,91
2777,CHILLY MAZARIN,91
2778,SAULX-LES-CHARTREUX,91
2779,BALLAINVILLIERS,91
2780,VIRY CHATILLON,91
2781,VILLIERS-SUR-ORGE,91
2782,MORSANG-SUR-ORGE,91
2783,GRIGNY,91
2784,VILLEMOISSON-S-ORGE,91
2785,PARAY-VIEILLE-POSTE,91
2786,EPINAY SUR ORGE,91
2787,CHAMPLAN,91
2788,FLEURY-MEROGIS,91
2789,SAINT-MICHEL-SUR-ORGE,91
2790,MONTLHERY,91
2791,LINAS,91
2792,BRETIGNY SUR ORGE,91
2793,CHEPTAINVILLE,91
2794,ARPAJON,91
2795,SAINT-VRAIN,91
2796,EGLY,91
2797,LONGPONT-SUR-ORGE,91
2798,LA NORVILLE,91
2799,BRUYERES-LE-CHATEL,91
2800,SAINT-GERMAIN-LES-ARPAJON,91
2801,OLLAINVILLE,91
2802,LEUVILLE-SUR-ORGE,91
2803,LE PLESSIS PATE,91
2804,LEUDEVILLE,91
2805,MAROLLES-EN-HUREPOIX,91
2806,ETAMPES,91
2807,BOUTIGNY-SUR-ESSONNE,91
2808,BOISSY-SOUS-SAINT-YON,91
2809,ORMOY-LA-RIVIERE,91
2810,ETRECHY,91
2811,SOISY-SUR-ECOLE,91
2812,DOURDAN,91
2813,SACLAS,91
2814,MILLY-LA-FORET,91
2815,PUSSAY,91
2816,ROINVILLE-SOUS-DOURDAN,91
2817,BAULNE,91
2818,CORBREUSE,91
2819,FERTE-ALAIS (LA),91
2820,CERNY,91
2821,MORIGNY-CHAMPIGNY,91
2822,GUIGNEVILLE,91
2823,LARDY,91
2824,D   HUISON LONGUEVILLE,91
2825,BOURAY-SUR-JUINE,91
2826,COURANCES,91
2827,BREUILLET,91
2828,BRIERES-LES-SCELLES,91
2829,MAISSE,91
2830,VAL-SAINT-GERMAIN (LE),91
2831,SAINT-CYR-SOUS-DOURDAN,91
2832,ITTEVILLE,91
2833,SAINT-YON,91
2834,CHAMARANDE,91
2835,VAYRES-SUR-ESSONNE,91
2836,BOISSY-LE-CUTTE,91
2837,VILLENEUVE-SUR-AUVERS,91
2838,ANGERVILLIERS,91
2839,ANGERVILLE,91
2840,MARCOUSSIS,91
2841,BRIIS-SOUS-FORGES,91
2842,ORSAY,91
2843,GIF SUR YVETTE,91
2844,PALAISEAU,91
2845,FORGES-LES-BAINS,91
2846,LES ULIS,91
2847,BIEVRES,91
2848,NOZAY,91
2849,BURES SUR YVETTE,91
2850,LIMOURS,91
2851,IGNY,91
2852,VERRIERES LE BUISSON,91
2853,VILLE-DU-BOIS (LA),91
2854,VILLEBON SUR YVETTE,91
2855,VAUGRIGNEUSE,91
2856,GOMETZ-LA-VILLE,91
2857,VILLIERS-LE-BACLE,91
2858,GOMETZ-LE-CHATEL,91
2859,VILLEJUST,91
2860,SAINT-JEAN-DE-BEAUREGARD,91
2861,SACLAY,91
2862,PUTEAUX,92
2863,RUEIL-MALMAISON,92
2864,SURESNES,92
2865,NANTERRE,92
2866,COURBEVOIE,92
2867,BOIS-COLOMBES,92
2868,LA GARENNE-COLOMBES,92
2869,ASNIERES-SUR-SEINE,92
2870,GENNEVILLIERS,92
2871,COLOMBES,92
2872,VILLENEUVE-LA-GARENNE,92
2873,LEVALLOIS-PERRET,92
2874,CLICHY,92
2875,NEUILLY-SUR-SEINE,92
2876,BOULOGNE-BILLANCOURT,92
2877,VAUCRESSON,92
2878,GARCHES,92
2879,SAINT-CLOUD,92
2880,MEUDON,92
2881,SEVRES,92
2882,VILLE-D'AVRAY,92
2883,CHAVILLE,92
2884,CHATENAY-MALABRY,92
2885,BOURG-LA-REINE,92
2886,ISSY-LES-MOULINEAUX,92
2887,MONTROUGE,92
2888,FONTENAY-AUX-ROSES,92
2889,CLAMART,92
2890,ANTONY,92
2891,VANVES,92
2892,SCEAUX,92
2893,LE PLESSIS-ROBINSON,92
2894,CHATILLON,92
2895,BAGNEUX,92
2896,MALAKOFF,92
2897,LE PRE-SAINT-GERVAIS,93
2898,ROMAINVILLE,93
2899,LES LILAS,93
2900,BAGNOLET,93
2901,NOISY-LE-SEC,93
2902,BOBIGNY,93
2903,LES PAVILLONS-SOUS-BOIS,93
2904,DRANCY,93
2905,BONDY,93
2906,PANTIN,93
2907,SAINT-OUEN-SUR-SEINE,93
2908,AUBERVILLIERS,93
2909,SAINT-DENIS,93
2910,LA COURNEUVE,93
2911,EPINAY SUR SEINE,93
2912,PIERREFITTE-SUR-SEINE,93
2913,STAINS,93
2914,LE BOURGET,93
2915,VILLETANEUSE,93
2916,L'ILE-SAINT-DENIS,93
2917,DUGNY,93
2918,VAUJOURS,93
2919,TREMBLAY-EN-FRANCE,93
2920,COUBRON,93
2921,SEVRAN,93
2922,CLICHY SOUS BOIS,93
2923,LIVRY-GARGAN,93
2924,AULNAY SOUS BOIS,93
2925,VILLEPINTE,93
2926,LE BLANC-MESNIL,93
2927,NEUILLY-SUR-MARNE,93
2928,NEUILLY-PLAISANCE,93
2929,GAGNY,93
2930,NOISY-LE-GRAND,93
2931,GOURNAY SUR MARNE,93
2932,LE RAINCY,93
2933,MONTFERMEIL,93
2934,MONTREUIL,93
2935,ROSNY-SOUS-BOIS,93
2936,VILLEMOMBLE,93
2937,ST MAURICE,94
2938,SAINT-MAUR-DES-FOSSES,94
2939,JOINVILLE-LE-PONT,94
2940,ALFORTVILLE,94
2941,MAISONS-ALFORT,94
2942,CHARENTON-LE-PONT,94
2943,CRETEIL,94
2944,BONNEUIL-SUR-MARNE,94
2945,IVRY-SUR-SEINE,94
2946,CACHAN,94
2947,LE KREMLIN-BICETRE,94
2948,VILLEJUIF,94
2949,FRESNES,94
2950,CHOISY-LE-ROI,94
2951,VITRY-SUR-SEINE,94
2952,THIAIS,94
2953,L'HAY-LES-ROSES,94
2954,ORLY,94
2955,CHEVILLY-LARUE,94
2956,RUNGIS,94
2957,GENTILLY,94
2958,ARCUEIL,94
2959,VILLENEUVE-SAINT-GEORGES,94
2960,PERIGNY,94
2961,BOISSY-SAINT-LEGER,94
2962,VALENTON,94
2963,CHENNEVIERES SUR MARNE,94
2964,LA QUEUE-EN-BRIE,94
2965,VILLIERS-SUR-MARNE,94
2966,SUCY-EN-BRIE,94
2967,LIMEIL-BREVANNES,94
2968,VILLECRESNES,94
2969,ABLON-SUR-SEINE,94
2970,LE PLESSIS-TREVISE,94
2971,MANDRES-LES-ROSES,94
